[CIE_UCS_P] 901
 Tc	      urt	      vrt
2220	0.288778122117	0.357165458327
2221	0.288711334004	0.357155562130
2222	0.288644605469	0.357145656009
2223	0.288577936445	0.357135739984
2224	0.288511326865	0.357125814071
2225	0.288444776660	0.357115878291
2226	0.288378285762	0.357105932660
2227	0.288311854105	0.357095977198
2228	0.288245481620	0.357086011923
2229	0.288179168240	0.357076036853
2230	0.288112913899	0.357066052006
2231	0.288046718528	0.357056057400
2232	0.287980582060	0.357046053054
2233	0.287914504430	0.357036038986
2234	0.287848485568	0.357026015214
2235	0.287782525410	0.357015981756
2236	0.287716623887	0.357005938631
2237	0.287650780934	0.356995885855
2238	0.287584996484	0.356985823449
2239	0.287519270470	0.356975751429
2240	0.287453602825	0.356965669813
2241	0.287387993485	0.356955578621
2242	0.287322442382	0.356945477868
2243	0.287256949450	0.356935367575
2244	0.287191514623	0.356925247758
2245	0.287126137835	0.356915118436
2246	0.287060819021	0.356904979626
2247	0.286995558115	0.356894831346
2248	0.286930355051	0.356884673615
2249	0.286865209763	0.356874506450
2250	0.286800122186	0.356864329868
2251	0.286735092255	0.356854143889
2252	0.286670119903	0.356843948529
2253	0.286605205067	0.356833743806
2254	0.286540347681	0.356823529739
2255	0.286475547680	0.356813306344
2256	0.286410804998	0.356803073640
2257	0.286346119572	0.356792831643
2258	0.286281491336	0.356782580373
2259	0.286216920225	0.356772319847
2260	0.286152406175	0.356762050081
2261	0.286087949122	0.356751771095
2262	0.286023549001	0.356741482904
2263	0.285959205747	0.356731185528
2264	0.285894919297	0.356720878983
2265	0.285830689586	0.356710563287
2266	0.285766516550	0.356700238458
2267	0.285702400126	0.356689904513
2268	0.285638340248	0.356679561469
2269	0.285574336855	0.356669209344
2270	0.285510389881	0.356658848156
2271	0.285446499263	0.356648477921
2272	0.285382664937	0.356638098657
2273	0.285318886841	0.356627710382
2274	0.285255164910	0.356617313113
2275	0.285191499082	0.356606906867
2276	0.285127889293	0.356596491661
2277	0.285064335480	0.356586067514
2278	0.285000837580	0.356575634441
2279	0.284937395530	0.356565192460
2280	0.284874009268	0.356554741589
2281	0.284810678729	0.356544281845
2282	0.284747403853	0.356533813244
2283	0.284684184575	0.356523335805
2284	0.284621020834	0.356512849544
2285	0.284557912568	0.356502354478
2286	0.284494859713	0.356491850624
2287	0.284431862207	0.356481338000
2288	0.284368919989	0.356470816623
2289	0.284306032996	0.356460286509
2290	0.284243201166	0.356449747675
2291	0.284180424438	0.356439200139
2292	0.284117702749	0.356428643918
2293	0.284055036037	0.356418079028
2294	0.283992424242	0.356407505487
2295	0.283929867301	0.356396923311
2296	0.283867365152	0.356386332518
2297	0.283804917735	0.356375733123
2298	0.283742524988	0.356365125145
2299	0.283680186850	0.356354508599
2300	0.283617903259	0.356343883503
