[CIE_UCS] 3201
 Tc	      urt	      vrt	   xt	   yt	   ur	   vr	  cr	  dr	 Ur1	 Ur2	 Ur3	 Ur4	 Ur5	 Ur6	 Ur7	 Ur8	 Ur9	Ur10	 Ur11	 Ur12	Ur13	 Ur14	Vr1	Vr2	Vr3	Vr4	 Vr5	 Vr6	 Vr7	 Vr8	 Vr9	Vr10	Vr11	 Vr12	Vr13	Vr14	 Wr1	 Wr2	 Wr3	 Wr4	 Wr5	 Wr6	 Wr7	 Wr8	 Wr9	Wr10	Wr11	Wr12	Wr13	Wr14
6700	0.199464615112	0.308981104661	0.31052	0.32067	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6705	0.199441001317	0.308947393322	0.31045	0.32060	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6710	0.199417435203	0.308913721755	0.31037	0.32053	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6715	0.199393916641	0.308880089908	0.31030	0.32046	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6720	0.199370445503	0.308846497726	0.31023	0.32039	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6725	0.199347021664	0.308812945157	0.31016	0.32031	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6730	0.199323644995	0.308779432147	0.31008	0.32024	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6735	0.199300315371	0.308745958644	0.31001	0.32017	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6740	0.199277032666	0.308712524593	0.30994	0.32010	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6745	0.199253796755	0.308679129942	0.30987	0.32003	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6750	0.199230607512	0.308645774638	0.30980	0.31996	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6755	0.199207464813	0.308612458627	0.30973	0.31989	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6760	0.199184368534	0.308579181857	0.30966	0.31982	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6765	0.199161318550	0.308545944274	0.30958	0.31974	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6770	0.199138314740	0.308512745826	0.30951	0.31967	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6775	0.199115356978	0.308479586460	0.30944	0.31960	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6780	0.199092445144	0.308446466123	0.30937	0.31953	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6785	0.199069579114	0.308413384763	0.30930	0.31946	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6790	0.199046758767	0.308380342326	0.30923	0.31939	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6795	0.199023983982	0.308347338761	0.30916	0.31932	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6800	0.199001254637	0.308314374013	0.30909	0.31925	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6805	0.198978570612	0.308281448032	0.30902	0.31918	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6810	0.198955931787	0.308248560764	0.30895	0.31911	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6815	0.198933338041	0.308215712158	0.30888	0.31904	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6820	0.198910789256	0.308182902160	0.30881	0.31897	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6825	0.198888285313	0.308150130718	0.30874	0.31890	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6830	0.198865826092	0.308117397780	0.30867	0.31883	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6835	0.198843411476	0.308084703294	0.30860	0.31876	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6840	0.198821041346	0.308052047208	0.30853	0.31869	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6845	0.198798715585	0.308019429470	0.30846	0.31862	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6850	0.198776434077	0.307986850027	0.30839	0.31855	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6855	0.198754196703	0.307954308827	0.30833	0.31848	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6860	0.198732003348	0.307921805819	0.30826	0.31842	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6865	0.198709853896	0.307889340950	0.30819	0.31835	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6870	0.198687748231	0.307856914170	0.30812	0.31828	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6875	0.198665686238	0.307824525425	0.30805	0.31821	0.19660	0.3104	2.2525	2.0715	31.66	15.05	-8.15	-33.14	-26.50	-18.40	9.86	28.41	105.12	28.48	-42.62	-23.87	29.30	-6.28	8.66	24.41	37.26	19.17	-6.62	-29.30	-27.10	-16.58	11.21	54.19	16.38	-40.21	18.45	19.65	60.43	59.65	61.03	60.28	61.47	60.56	60.14	61.77	38.78	80.17	51.37	29.66	79.20	39.77
6880	0.198643667802	0.307792174664	0.30798	0.31814	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6885	0.198621692809	0.307759861836	0.30791	0.31807	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6890	0.198599761144	0.307727586889	0.30785	0.31800	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6895	0.198577872693	0.307695349771	0.30778	0.31793	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6900	0.198556027344	0.307663150431	0.30771	0.31787	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6905	0.198534224983	0.307630988817	0.30764	0.31780	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6910	0.198512465497	0.307598864879	0.30758	0.31773	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6915	0.198490748774	0.307566778563	0.30751	0.31766	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6920	0.198469074703	0.307534729820	0.30744	0.31759	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6925	0.198447443171	0.307502718598	0.30737	0.31752	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6930	0.198425854068	0.307470744845	0.30731	0.31746	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6935	0.198404307282	0.307438808511	0.30724	0.31739	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6940	0.198382802703	0.307406909545	0.30717	0.31732	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6945	0.198361340221	0.307375047895	0.30710	0.31725	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6950	0.198339919725	0.307343223510	0.30704	0.31719	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6955	0.198318541107	0.307311436340	0.30697	0.31712	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6960	0.198297204258	0.307279686334	0.30691	0.31705	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6965	0.198275909068	0.307247973440	0.30684	0.31698	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6970	0.198254655429	0.307216297609	0.30677	0.31692	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6975	0.198233443233	0.307184658788	0.30671	0.31685	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6980	0.198212272373	0.307153056929	0.30664	0.31678	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6985	0.198191142740	0.307121491979	0.30657	0.31672	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6990	0.198170054229	0.307089963890	0.30651	0.31665	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
6995	0.198149006731	0.307058472609	0.30644	0.31658	0.19550	0.3087	2.3228	2.0789	31.31	14.87	-8.10	-32.94	-26.17	-18.09	9.78	27.98	104.13	28.24	-42.36	-23.47	28.98	-6.22	8.83	24.99	38.14	19.67	-6.68	-29.72	-27.60	-16.92	11.54	55.57	16.82	-40.47	18.86	20.09	60.37	59.61	61.01	60.32	61.52	60.63	60.15	61.73	38.58	80.09	51.44	29.82	79.14	39.76
